"stateroom_count","last_updated","stateroom_breakdown","length_meters","year_refurbished","cruise_line_id","passenger_capacity","gross_tonnage","crew_count","stateroom_types","name","current_status","year_built","deck_count","facilities","id","created_date","updated_date","created_by_id","created_by","is_sample"
"1408","","","278","","68d765d042d49f20dd89e2a1","2770","110000","1160","{""owners_suites"":null,""oceanview"":95,""inside"":105,""suites"":198,""balcony"":1210}","Scarlet Lady","active","2020","17","{""kids_club"":true,""spa"":true,""specialty_features"":[""Main Pool"",""Fitness Center""],""exclusive_areas"":[""Suite Deck"",""Premium Lounge"",""\""RockStar\"" suite guests, highlighted by Richard's Rooftop, a private, upscale sundeck with hot tubs, dedicated bar service, and panoramic views. Other exclusive areas include dedicated, premium areas at the Bimini Beach Club and exclusive access to suite-only events and agents""],""pools"":3,""casino"":true,""specialty_dining"":null,""bars"":6,""hot_tubs"":null,""theater"":true,""restaurants"":12,""gym"":true,""shopping"":true}","68d79caa78741c8adf44c1aa","2025-09-27T08:13:30.161000","2026-04-10T06:56:18.441000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"1408","","","278","","68d765d042d49f20dd89e2a1","2770","110000","1160","{""owners_suites"":null,""oceanview"":95,""inside"":105,""suites"":198,""balcony"":1210}","Brilliant Lady","active","2025","17","{""kids_club"":true,""spa"":true,""specialty_features"":[""Main Pool"",""Fitness Center""],""exclusive_areas"":[""Suite Deck"",""Premium Lounge"",""\""RockStar\"" suite guests, highlighted by Richard's Rooftop, a private, upscale sundeck with hot tubs, dedicated bar service, and panoramic views. Other exclusive areas include dedicated, premium areas at the Bimini Beach Club and exclusive access to suite-only events and agents""],""pools"":4,""casino"":true,""specialty_dining"":null,""bars"":9,""hot_tubs"":null,""theater"":true,""restaurants"":18,""gym"":true,""shopping"":true}","68d79caa569b30b0c0eee4fb","2025-09-27T08:13:30.156000","2026-04-10T06:56:17.888000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"490","","","238","","68d765d042d49f20dd89e297","998","54300","602","","Viking Vela","under_construction","2025","14","{""restaurants"":14,""bars"":8,""pools"":1,""spa"":true,""gym"":true,""theater"":false,""casino"":true,""kids_club"":true,""shopping"":false,""exclusive_areas"":[""Suite Deck"",""Premium Lounge""],""specialty_features"":[""Main Pool"",""Fitness Center""]}","68d79c9e57c7f72a9f43c36a","2025-09-27T08:13:18.231000","2025-09-27T08:13:18.231000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"465","","","227.2","","68d765d042d49f20dd89e297","930","47842","602","{""owners_suites"":1,""oceanview"":null,""inside"":null,""suites"":47,""balcony"":465}","Viking Venus","active","2021","14","{""kids_club"":true,""spa"":true,""specialty_features"":[""Main Pool"",""Fitness Center""],""exclusive_areas"":[""Suite Deck"",""Premium Lounge""],""pools"":3,""casino"":true,""specialty_dining"":null,""bars"":3,""hot_tubs"":null,""theater"":false,""restaurants"":16,""gym"":true,""shopping"":false}","68d79c9e1b110c2db0a9dc7b","2025-09-27T08:13:18.224000","2026-07-13T08:05:17.225000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"490","","","238","","68d765d042d49f20dd89e297","998","54300","602","","Viking Vesta","under_construction","2025","14","{""restaurants"":10,""bars"":7,""pools"":3,""spa"":true,""gym"":true,""theater"":false,""casino"":true,""kids_club"":true,""shopping"":false,""exclusive_areas"":[""Suite Deck"",""Premium Lounge""],""specialty_features"":[""Main Pool"",""Fitness Center""]}","68d79c9e624515ce64dda52b","2025-09-27T08:13:18.223000","2025-09-27T08:13:18.223000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"490","","","238","","68d765d042d49f20dd89e297","998","54300","602","","Viking Libra","under_construction","2026","14","{""restaurants"":11,""bars"":11,""pools"":4,""spa"":true,""gym"":true,""theater"":false,""casino"":true,""kids_club"":true,""shopping"":false,""exclusive_areas"":[""Suite Deck"",""Premium Lounge""],""specialty_features"":[""Main Pool"",""Fitness Center""]}","68d79c9ee1e45f6443274140","2025-09-27T08:13:18.223000","2025-09-27T08:13:18.223000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"465","","","227.2","","68d765d042d49f20dd89e297","930","47842","602","{""owners_suites"":1,""oceanview"":null,""inside"":null,""suites"":47,""balcony"":418}","Viking Sun","active","2017","14","{""kids_club"":true,""spa"":true,""specialty_features"":[""Main Pool"",""Fitness Center""],""exclusive_areas"":[""Suite Deck"",""Premium Lounge""],""pools"":3,""casino"":true,""specialty_dining"":null,""bars"":7,""hot_tubs"":null,""theater"":false,""restaurants"":14,""gym"":true,""shopping"":false}","68d79c9ed64091ab7013f3f3","2025-09-27T08:13:18.184000","2026-07-13T08:05:17.234000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"465","","","228","","68d765d042d49f20dd89e297","928","47800","602","{""owners_suites"":1,""oceanview"":null,""inside"":null,""suites"":47,""balcony"":418}","Viking Saturn","active","2023","14","{""kids_club"":true,""spa"":true,""specialty_features"":[""Main Pool"",""Fitness Center""],""exclusive_areas"":[""Suite Deck"",""Premium Lounge""],""pools"":1,""casino"":true,""specialty_dining"":null,""bars"":12,""hot_tubs"":null,""theater"":false,""restaurants"":17,""gym"":true,""shopping"":false}","68d79c9edf4b0f57926c072b","2025-09-27T08:13:18.184000","2026-07-13T08:05:17.256000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"465","","","227.2","","68d765d042d49f20dd89e297","930","47842","602","{""owners_suites"":1,""oceanview"":null,""inside"":null,""suites"":47,""balcony"":465}","Viking Sky","active","2017","14","{""kids_club"":true,""spa"":true,""specialty_features"":[""Main Pool"",""Fitness Center""],""exclusive_areas"":[""Suite Deck"",""Premium Lounge""],""pools"":1,""casino"":true,""specialty_dining"":null,""bars"":12,""hot_tubs"":null,""theater"":false,""restaurants"":10,""gym"":true,""shopping"":false}","68d79c9e7bdfa85c883291a4","2025-09-27T08:13:18.184000","2026-07-13T08:05:17.276000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"465","","","227.2","","68d765d042d49f20dd89e297","930","47842","602","{""owners_suites"":1,""oceanview"":null,""inside"":null,""suites"":47,""balcony"":465}","Viking Jupiter","active","2019","14","{""kids_club"":true,""spa"":true,""specialty_features"":[""Main Pool"",""Fitness Center""],""exclusive_areas"":[""Suite Deck"",""Premium Lounge""],""pools"":3,""casino"":true,""specialty_dining"":null,""bars"":4,""hot_tubs"":null,""theater"":false,""restaurants"":11,""gym"":true,""shopping"":false}","68d79c9ef3732f9fb9461e12","2025-09-27T08:13:18.182000","2026-07-13T08:05:17.270000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"465","","","228","","68d765d042d49f20dd89e297","928","47842","602","{""owners_suites"":1,""oceanview"":null,""inside"":null,""suites"":47,""balcony"":418}","Viking Neptune","active","2022","14","{""kids_club"":true,""spa"":true,""specialty_features"":[""Main Pool"",""Fitness Center""],""exclusive_areas"":[""Suite Deck"",""Premium Lounge""],""pools"":3,""casino"":true,""specialty_dining"":null,""bars"":9,""hot_tubs"":null,""theater"":false,""restaurants"":16,""gym"":true,""shopping"":false}","68d79c9eb06ad397b726f05d","2025-09-27T08:13:18.181000","2026-07-13T08:05:17.320000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"490","","","238","","68d765d042d49f20dd89e297","998","54300","602","","Viking Lyra","under_construction","2028","14","{""restaurants"":11,""bars"":11,""pools"":2,""spa"":true,""gym"":true,""theater"":false,""casino"":true,""kids_club"":true,""shopping"":false,""exclusive_areas"":[""Suite Deck"",""Premium Lounge""],""specialty_features"":[""Main Pool"",""Fitness Center""]}","68d79c9e842f88f9b3c47178","2025-09-27T08:13:18.164000","2025-09-27T08:13:18.164000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"465","","","227.2","","68d765d042d49f20dd89e297","930","47861","602","{""owners_suites"":1,""oceanview"":null,""inside"":null,""suites"":47,""balcony"":465}","Viking Orion","active","2018","14","{""kids_club"":true,""spa"":true,""specialty_features"":[""Main Pool"",""Fitness Center""],""exclusive_areas"":[""Suite Deck"",""Premium Lounge""],""pools"":3,""casino"":true,""specialty_dining"":null,""bars"":7,""hot_tubs"":null,""theater"":false,""restaurants"":13,""gym"":true,""shopping"":false}","68d79c9ec8ce1869837f8127","2025-09-27T08:13:18.161000","2026-07-13T08:05:17.224000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"490","","","238","","68d765d042d49f20dd89e297","998","54300","602","","Viking Astrea","under_construction","2027","14","{""restaurants"":9,""bars"":8,""pools"":2,""spa"":true,""gym"":true,""theater"":false,""casino"":true,""kids_club"":true,""shopping"":false,""exclusive_areas"":[""Suite Deck"",""Premium Lounge""],""specialty_features"":[""Main Pool"",""Fitness Center""]}","68d79c9ebc825884fa678f7f","2025-09-27T08:13:18.160000","2025-09-27T08:13:18.160000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"465","","","228","","68d765d042d49f20dd89e297","928","47842","602","{""owners_suites"":1,""oceanview"":null,""inside"":null,""suites"":47,""balcony"":418}","Viking Mars","active","2022","14","{""kids_club"":true,""spa"":true,""specialty_features"":[""Main Pool"",""Fitness Center""],""exclusive_areas"":[""Suite Deck"",""Premium Lounge""],""pools"":3,""casino"":true,""specialty_dining"":null,""bars"":8,""hot_tubs"":null,""theater"":false,""restaurants"":15,""gym"":true,""shopping"":false}","68d79c9e68c30b08dd719252","2025-09-27T08:13:18.158000","2026-07-13T08:05:17.228000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"465","","","227.2","","68d765d042d49f20dd89e297","930","47842","602","{""owners_suites"":1,""oceanview"":null,""inside"":null,""suites"":47,""balcony"":465}","Viking Star","active","2015","14","{""kids_club"":true,""spa"":true,""specialty_features"":[""Main Pool"",""Fitness Center""],""exclusive_areas"":[""Suite Deck"",""Premium Lounge""],""pools"":3,""casino"":true,""specialty_dining"":null,""bars"":11,""hot_tubs"":null,""theater"":false,""restaurants"":13,""gym"":true,""shopping"":false}","68d79c9e9a217004291b53d7","2025-09-27T08:13:18.152000","2026-07-13T08:05:17.235000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"465","","","227.2","","68d765d042d49f20dd89e297","930","47842","602","{""owners_suites"":1,""oceanview"":null,""inside"":null,""suites"":47,""balcony"":465}","Viking Sea","active","2016","14","{""kids_club"":true,""spa"":true,""specialty_features"":[""Main Pool"",""Fitness Center""],""exclusive_areas"":[""Suite Deck"",""Premium Lounge""],""pools"":2,""casino"":true,""specialty_dining"":null,""bars"":10,""hot_tubs"":null,""theater"":false,""restaurants"":12,""gym"":true,""shopping"":false}","68d79c9e18217e63d05735a3","2025-09-27T08:13:18.151000","2026-07-13T08:05:17.227000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"194","","","185","2017","68d765d042d49f20dd89e29d","392","28258","302","{""owners_suites"":null,""oceanview"":null,""inside"":null,""suites"":194,""balcony"":null}","Silver Shadow","active","2000","7","{""kids_club"":true,""spa"":true,""specialty_features"":[""Main Pool"",""Fitness Center""],""exclusive_areas"":[""Suite Deck"",""Premium Lounge"",""Connoisseur’s Corner for premium cigars and spirits, the Otium wellness spa, and the S.A.L.T. (Sea and Land Taste) Lab/Bar for destination-focused culinary experiences""],""pools"":3,""casino"":false,""specialty_dining"":null,""bars"":10,""hot_tubs"":null,""theater"":false,""restaurants"":5,""gym"":true,""shopping"":false}","68d79c8a18217e63d057350e","2025-09-27T08:12:58.609000","2026-04-10T07:06:57.722000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"270","","","210","2018","68d765d042d49f20dd89e29d","608","39519","411","{""owners_suites"":null,""oceanview"":null,""inside"":null,""suites"":270,""balcony"":null}","Silver Spirit","active","2009","8","{""kids_club"":true,""spa"":true,""specialty_features"":[""Main Pool"",""Fitness Center""],""exclusive_areas"":[""Suite Deck"",""Premium Lounge"",""Connoisseur’s Corner for premium cigars and spirits, the Otium wellness spa, and the S.A.L.T. (Sea and Land Taste) Lab/Bar for destination-focused culinary experiences""],""pools"":4,""casino"":true,""specialty_dining"":null,""bars"":3,""hot_tubs"":null,""theater"":false,""restaurants"":14,""gym"":true,""shopping"":false}","68d79c8afea1651371420921","2025-09-27T08:12:58.606000","2026-04-10T07:06:57.654000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"298","","","213","","68d765d042d49f20dd89e29d","596","40791","411","{""owners_suites"":null,""oceanview"":null,""inside"":null,""suites"":288,""balcony"":null}","Silver Dawn","active","2021","8","{""kids_club"":true,""spa"":true,""specialty_features"":[""Main Pool"",""Fitness Center""],""exclusive_areas"":[""Suite Deck"",""Premium Lounge"",""Connoisseur’s Corner for premium cigars and spirits, the Otium wellness spa, and the S.A.L.T. (Sea and Land Taste) Lab/Bar for destination-focused culinary experiences""],""pools"":4,""casino"":true,""specialty_dining"":null,""bars"":3,""hot_tubs"":null,""theater"":false,""restaurants"":13,""gym"":true,""shopping"":false}","68d79c8ad84baf65f1eeb723","2025-09-27T08:12:58.600000","2026-04-10T07:06:57.650000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"194","","","185","2018","68d765d042d49f20dd89e29d","392","28258","302","{""owners_suites"":2,""oceanview"":null,""inside"":null,""suites"":194,""balcony"":null}","Silver Whisper","active","2001","7","{""kids_club"":true,""spa"":true,""specialty_features"":[""Main Pool"",""Fitness Center""],""exclusive_areas"":[""Suite Deck"",""Premium Lounge"",""Connoisseur’s Corner for premium cigars and spirits, the Otium wellness spa, and the S.A.L.T. (Sea and Land Taste) Lab/Bar for destination-focused culinary experiences""],""pools"":4,""casino"":false,""specialty_dining"":null,""bars"":10,""hot_tubs"":null,""theater"":false,""restaurants"":9,""gym"":true,""shopping"":false}","68d79c8a18217e63d057350d","2025-09-27T08:12:58.596000","2026-07-13T08:03:17.207000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"110","","","200","","68d765d042d49f20dd89e29d","220","20449","200","","Silver Endeavour","active","2021","7","{""kids_club"":true,""spa"":true,""specialty_features"":[""Main Pool"",""Fitness Center""],""exclusive_areas"":[""Suite Deck"",""Premium Lounge"",""Connoisseur’s Corner for premium cigars and spirits, the Otium wellness spa, and the S.A.L.T. (Sea and Land Taste) Lab/Bar for destination-focused culinary experiences""],""pools"":4,""casino"":false,""specialty_dining"":null,""bars"":12,""hot_tubs"":null,""theater"":false,""restaurants"":15,""gym"":true,""shopping"":false}","68d79c8a7bdfa85c88329109","2025-09-27T08:12:58.594000","2026-04-10T07:06:59.142000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"298","","","213","","68d765d042d49f20dd89e29d","596","40791","411","{""owners_suites"":null,""oceanview"":null,""inside"":null,""suites"":288,""balcony"":null}","Silver Moon","active","2020","8","{""kids_club"":true,""spa"":true,""specialty_features"":[""Main Pool"",""Fitness Center""],""exclusive_areas"":[""Suite Deck"",""Premium Lounge"",""Connoisseur’s Corner for premium cigars and spirits, the Otium wellness spa, and the S.A.L.T. (Sea and Land Taste) Lab/Bar for destination-focused culinary experiences""],""pools"":2,""casino"":true,""specialty_dining"":null,""bars"":9,""hot_tubs"":null,""theater"":false,""restaurants"":14,""gym"":true,""shopping"":false}","68d79c8aa0b1a72bc440e703","2025-09-27T08:12:58.594000","2026-04-10T07:06:57.655000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"363","","","238","","68d765d042d49f20dd89e29d","728","54700","556","{""owners_suites"":null,""oceanview"":null,""inside"":null,""suites"":363,""balcony"":null}","Silver Ray","active","2024","9","{""kids_club"":true,""spa"":true,""specialty_features"":[""Main Pool"",""Fitness Center""],""exclusive_areas"":[""Suite Deck"",""Premium Lounge"",""Connoisseur’s Corner for premium cigars and spirits, the Otium wellness spa, and the S.A.L.T. (Sea and Land Taste) Lab/Bar for destination-focused culinary experiences""],""pools"":1,""casino"":true,""specialty_dining"":null,""bars"":12,""hot_tubs"":null,""theater"":false,""restaurants"":10,""gym"":true,""shopping"":false}","68d79c8aae032fbea33a814d","2025-09-27T08:12:58.592000","2026-04-10T07:06:57.668000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"363","","","238","","68d765d042d49f20dd89e29d","728","54700","556","{""owners_suites"":null,""oceanview"":null,""inside"":null,""suites"":363,""balcony"":null}","Silver Nova","active","2023","9","{""kids_club"":true,""spa"":true,""specialty_features"":[""Main Pool"",""Fitness Center""],""exclusive_areas"":[""Suite Deck"",""Premium Lounge"",""Connoisseur’s Corner for premium cigars and spirits, the Otium wellness spa, and the S.A.L.T. (Sea and Land Taste) Lab/Bar for destination-focused culinary experiences""],""pools"":3,""casino"":true,""specialty_dining"":null,""bars"":7,""hot_tubs"":null,""theater"":false,""restaurants"":15,""gym"":true,""shopping"":false}","68d79c8a7df586e5a85ff33b","2025-09-27T08:12:58.590000","2026-04-10T07:06:57.703000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"50","","","100","","68d765d042d49f20dd89e29d","100","6365","90","{""owners_suites"":null,""oceanview"":null,""inside"":null,""suites"":51,""balcony"":null}","Silver Origin","active","2020","6","{""kids_club"":true,""spa"":true,""specialty_features"":[""Main Pool"",""Fitness Center""],""exclusive_areas"":[""Suite Deck"",""Premium Lounge"",""Connoisseur’s Corner for premium cigars and spirits, the Otium wellness spa, and the S.A.L.T. (Sea and Land Taste) Lab/Bar for destination-focused culinary experiences""],""pools"":1,""casino"":false,""specialty_dining"":null,""bars"":6,""hot_tubs"":null,""theater"":false,""restaurants"":16,""gym"":true,""shopping"":false}","68d79c8a624515ce64dda44e","2025-09-27T08:12:58.588000","2026-04-10T07:06:57.662000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"132","","","156","2021","68d765d042d49f20dd89e29d","274","17400","239","{""owners_suites"":null,""oceanview"":null,""inside"":null,""suites"":148,""balcony"":null}","Silver Wind","active","1995","7","{""kids_club"":true,""spa"":true,""specialty_features"":[""Main Pool"",""Fitness Center""],""exclusive_areas"":[""Suite Deck"",""Premium Lounge"",""Connoisseur’s Corner for premium cigars and spirits, the Otium wellness spa, and the S.A.L.T. (Sea and Land Taste) Lab/Bar for destination-focused culinary experiences""],""pools"":1,""casino"":false,""specialty_dining"":null,""bars"":10,""hot_tubs"":null,""theater"":false,""restaurants"":8,""gym"":true,""shopping"":false}","68d79c8a831c920d41b2d722","2025-09-27T08:12:58.587000","2026-04-10T07:06:57.678000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"298","","","213","","68d765d042d49f20dd89e29d","596","40791","411","{""owners_suites"":4,""oceanview"":null,""inside"":null,""suites"":288,""balcony"":null}","Silver Muse","active","2017","8","{""kids_club"":true,""spa"":true,""specialty_features"":[""Main Pool"",""Fitness Center""],""exclusive_areas"":[""Suite Deck"",""Premium Lounge"",""Connoisseur’s Corner for premium cigars and spirits, the Otium wellness spa, and the S.A.L.T. (Sea and Land Taste) Lab/Bar for destination-focused culinary experiences""],""pools"":2,""casino"":true,""specialty_dining"":null,""bars"":8,""hot_tubs"":null,""theater"":false,""restaurants"":7,""gym"":true,""shopping"":false}","68d79c8ab9c5c785ffb12fd7","2025-09-27T08:12:58.584000","2026-07-13T08:03:17.215000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"125","","","155","2017","68d765d042d49f20dd89e29d","254","17400","212","{""owners_suites"":1,""oceanview"":null,""inside"":null,""suites"":151,""balcony"":null}","Silver Cloud","active","1994","7","{""kids_club"":true,""spa"":true,""specialty_features"":[""Main Pool"",""Fitness Center""],""exclusive_areas"":[""Suite Deck"",""Premium Lounge"",""Connoisseur’s Corner for premium cigars and spirits, the Otium wellness spa, and the S.A.L.T. (Sea and Land Taste) Lab/Bar for destination-focused culinary experiences""],""pools"":2,""casino"":false,""specialty_dining"":null,""bars"":12,""hot_tubs"":null,""theater"":false,""restaurants"":11,""gym"":true,""shopping"":false}","68d79c8ae7bea5669b6e1908","2025-09-27T08:12:58.582000","2026-07-13T08:03:17.210000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"56","","","105","2022","68d765d042d49f20dd89e2b5","112","4260","95","{""owners_suites"":1,""oceanview"":46,""inside"":null,""suites"":56,""balcony"":null}","SeaDream I","active","1984","6","{""kids_club"":true,""spa"":true,""specialty_features"":[""Main Pool"",""Fitness Center""],""exclusive_areas"":[""Suite Deck"",""Premium Lounge""],""pools"":1,""casino"":false,""specialty_dining"":null,""bars"":5,""hot_tubs"":null,""theater"":false,""restaurants"":16,""gym"":true,""shopping"":false}","68d79c77e1e45f6443273f92","2025-09-27T08:12:39.295000","2026-07-13T08:05:41.030000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"56","","","105","2022","68d765d042d49f20dd89e2b5","112","4260","95","{""owners_suites"":1,""oceanview"":46,""inside"":null,""suites"":56,""balcony"":null}","SeaDream II","active","1985","6","{""kids_club"":true,""spa"":true,""specialty_features"":[""Main Pool"",""Fitness Center""],""exclusive_areas"":[""Suite Deck"",""Premium Lounge""],""pools"":3,""casino"":false,""specialty_dining"":null,""bars"":5,""hot_tubs"":null,""theater"":false,""restaurants"":10,""gym"":true,""shopping"":false}","68d79c7785b4371b890f9c87","2025-09-27T08:12:39.291000","2026-07-13T08:05:41.047000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"264","","","170","","68d765d042d49f20dd89e29c","317","23000","132","{""owners_suites"":null,""oceanview"":null,""inside"":null,""suites"":132,""balcony"":132}","Seabourn Venture","active","2022","10","{""kids_club"":true,""spa"":true,""specialty_features"":[""Main Pool"",""Fitness Center""],""exclusive_areas"":[""Suite Deck"",""Premium Lounge"",""top-tier suites (Owner's, Signature, Wintergarden) and specialized areas like The Retreat (cabanas on Ovation/Encore) and the Spa Suites on expedition ships.""],""pools"":3,""casino"":false,""specialty_dining"":null,""bars"":11,""hot_tubs"":null,""theater"":false,""restaurants"":18,""gym"":true,""shopping"":false}","68d79c6c7df586e5a85ff1fa","2025-09-27T08:12:28.923000","2026-04-10T07:05:07.721000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"225","","","198","","68d765d042d49f20dd89e29c","540","32500","330","{""owners_suites"":null,""oceanview"":null,""inside"":null,""suites"":null,""balcony"":null}","Seabourn Odyssey","active","2009","11","{""kids_club"":true,""spa"":true,""specialty_features"":[""Main Pool"",""Fitness Center""],""exclusive_areas"":[""Suite Deck"",""Premium Lounge"",""top-tier suites (Owner's, Signature, Wintergarden) and specialized areas like The Retreat (cabanas on Ovation/Encore) and the Spa Suites on expedition ships.""],""pools"":4,""casino"":true,""specialty_dining"":null,""bars"":9,""hot_tubs"":null,""theater"":false,""restaurants"":18,""gym"":true,""shopping"":false}","68d79c6c9a217004291b5243","2025-09-27T08:12:28.900000","2026-04-10T07:05:06.968000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"225","","","198","2017","68d765d042d49f20dd89e29c","540","32500","330","{""owners_suites"":5,""oceanview"":null,""inside"":26,""suites"":225,""balcony"":167}","Seabourn Quest","active","2011","11","{""kids_club"":true,""spa"":true,""specialty_features"":[""Main Pool"",""Fitness Center""],""exclusive_areas"":[""Suite Deck"",""Premium Lounge"",""top-tier suites (Owner's, Signature, Wintergarden) and specialized areas like The Retreat (cabanas on Ovation/Encore) and the Spa Suites on expedition ships.""],""pools"":4,""casino"":true,""specialty_dining"":null,""bars"":12,""hot_tubs"":null,""theater"":false,""restaurants"":10,""gym"":true,""shopping"":false}","68d79c6c624515ce64dda324","2025-09-27T08:12:28.874000","2026-04-10T07:05:07.691000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"300","","","210","","68d765d042d49f20dd89e29c","638","40350","330","{""owners_suites"":null,""oceanview"":null,""inside"":null,""suites"":302,""balcony"":302}","Seabourn Ovation","active","2018","12","{""kids_club"":true,""spa"":true,""specialty_features"":[""Main Pool"",""Fitness Center""],""exclusive_areas"":[""Suite Deck"",""Premium Lounge"",""top-tier suites (Owner's, Signature, Wintergarden) and specialized areas like The Retreat (cabanas on Ovation/Encore) and the Spa Suites on expedition ships.""],""pools"":4,""casino"":true,""specialty_dining"":null,""bars"":11,""hot_tubs"":null,""theater"":false,""restaurants"":14,""gym"":true,""shopping"":false}","68d79c6cfea1651371420880","2025-09-27T08:12:28.873000","2026-04-10T07:05:07.695000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"225","","","198","2018","68d765d042d49f20dd89e29c","540","32346","330","{""owners_suites"":5,""oceanview"":null,""inside"":26,""suites"":225,""balcony"":167}","Seabourn Sojourn","active","2010","11","{""kids_club"":true,""spa"":true,""specialty_features"":[""Main Pool"",""Fitness Center""],""exclusive_areas"":[""Suite Deck"",""Premium Lounge"",""top-tier suites (Owner's, Signature, Wintergarden) and specialized areas like The Retreat (cabanas on Ovation/Encore) and the Spa Suites on expedition ships.""],""pools"":4,""casino"":true,""specialty_dining"":null,""bars"":6,""hot_tubs"":null,""theater"":false,""restaurants"":7,""gym"":true,""shopping"":false}","68d79c6c1b110c2db0a9dac3","2025-09-27T08:12:28.854000","2026-04-10T07:05:07.688000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"300","","","210","","68d765d042d49f20dd89e29c","638","40350","330","{""owners_suites"":null,""oceanview"":null,""inside"":null,""suites"":302,""balcony"":302}","Seabourn Encore","active","2016","12","{""kids_club"":true,""spa"":true,""specialty_features"":[""Main Pool"",""Fitness Center""],""exclusive_areas"":[""Suite Deck"",""Premium Lounge"",""top-tier suites (Owner's, Signature, Wintergarden) and specialized areas like The Retreat (cabanas on Ovation/Encore) and the Spa Suites on expedition ships.""],""pools"":2,""casino"":true,""specialty_dining"":null,""bars"":5,""hot_tubs"":null,""theater"":false,""restaurants"":8,""gym"":true,""shopping"":false}","68d79c6cb9c5c785ffb12f14","2025-09-27T08:12:28.853000","2026-04-10T07:05:07.732000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"264","","","170","","68d765d042d49f20dd89e29c","317","23615","132","{""owners_suites"":null,""oceanview"":null,""inside"":null,""suites"":132,""balcony"":132}","Seabourn Pursuit","active","2023","10","{""kids_club"":true,""spa"":true,""specialty_features"":[""Main Pool"",""Fitness Center""],""exclusive_areas"":[""Suite Deck"",""Premium Lounge"",""top-tier suites (Owner's, Signature, Wintergarden) and specialized areas like The Retreat (cabanas on Ovation/Encore) and the Spa Suites on expedition ships.""],""pools"":4,""casino"":false,""specialty_dining"":null,""bars"":5,""hot_tubs"":null,""theater"":false,""restaurants"":11,""gym"":true,""shopping"":false}","68d79c6cc76e178faa4cf5f1","2025-09-27T08:12:28.851000","2026-04-10T07:05:07.786000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
"85","","","135","2017","68d765d042d49f20dd89e2ab","169","2720","59","{""inside"":null,""oceanview"":null,""balcony"":85,""suites"":null,""owners_suites"":null}","Scenic Ruby","active","2009","4","{""restaurants"":7,""bars"":3,""pools"":2,""hot_tubs"":null,""specialty_dining"":null,""spa"":true,""gym"":true,""theater"":false,""casino"":false,""kids_club"":true,""shopping"":false,""exclusive_areas"":[""Suite Deck"",""Premium Lounge""],""specialty_features"":[""Main Pool"",""Fitness Center""]}","68d79c5d7bdfa85c88328f5d","2025-09-27T08:12:13.160000","2025-09-28T08:03:54.024000","68d75a7963d51090ab8d4351","swmummery@gmail.com","false"
